date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2022-02-11,6.3,2.21,2.8,-0.7,,-5,95,84.9,82,69,1.4,-0.1,-0.4,-2.1,42,29.46,28.5,15,61,29,101.92,101.22,101.44,100.96,100.17,99.48,99.7,99.23,24100,24100,24100,24100,2.6,2.1,2.1,1.6,15.2,0,0,0,0,0,0,0,0,07:13:00,1644576180,7.22,17:17:00,1644612420,17.28,10.07,1,1,5,6,-2,-2,,,,,,8,5.9,4,0,,,,
2022-02-10,4.2,0.46,1.2,-1.8,,-8,96,85.1,82,68,-0.6,-1.8,-1.7,-2.8,47,23.5,25,3,66,30,101.58,101.21,100.94,100.31,99.83,99.46,99.21,98.59,24100,24100,24100,24100,2.2,2,2,1.8,16.8,0,0,0,0,0,0,0,0,07:15:00,1644489900,7.25,17:15:00,1644525900,17.25,10,2,2,2,8,-1,-1,,,,,,8,4.7,4,0,,,,
2022-02-09,6.7,2.02,3.2,-0.3,,-8,99,94,93,87,5.9,1.1,2.3,-1.3,62,39.12,42.5,23,92,17,101.97,100.24,100.77,99.57,100.21,98.52,99.03,97.86,24100,17066.7,12450,800,2.6,2.2,2.3,2,14.8,0,0,0,0,17.8,17.6,0.2,11,07:16:00,1644403560,7.27,17:14:00,1644439440,17.23,9.97,1,1,6,6,-1,-1,,,,,,8,6.7,4.5,1,,,,
2022-02-08,0.2,-2.92,-2.29,-4.8,,-13,96,84.5,85,74,-1.8,-5.2,-4.8,-7.9,41,24.62,29,17,76,16,103.79,103.34,103.01,102.24,101.97,101.54,101.22,100.47,24100,21066.7,12550,1000,2.5,2.1,2.2,1.9,20.3,0,0,0,0,4.6,1.8,4.6,9,07:18:00,1644317280,7.3,17:12:00,1644352920,17.2,9.9,1,1,-1,0,-2,-2,,,,,,8,7.5,7,6,,,,
2022-02-07,-4.8,-10.05,-9.44,-14.1,,-23,81,71,70,59,-9.1,-14.4,-13.4,-17.7,26,18.71,15.5,5,37,21,104.05,103.88,103.84,103.62,102.22,102.05,102.01,101.8,24100,24100,24100,24100,2.4,2.1,2.2,2,27.4,0,0,0,0,0,0,0,8,07:19:00,1644230940,7.32,17:11:00,1644266460,17.18,9.87,1,2,-7,-7,-6,-6,,,,,,7,4.5,4,1,,,,
2022-02-06,-2,-8.3,-7.35,-12.7,,-22,98,76,79,60,0.5,-11.9,-8.8,-18.2,58,32.29,36.5,15,81,33,103.56,101.69,101.28,99.01,101.74,99.93,99.52,97.31,24100,18379.2,12350,600,2.2,2,2,1.9,25.4,0,0,0,0,2.6,0.4,3.8,8,07:21:00,1644144660,7.35,17:09:00,1644179940,17.15,9.8,1,1,-9,-9,-14,-13,,,,,,8,6.8,5,2,,,,
2022-02-05,10,5.52,4,-2,,-6,100,96.7,97,94,9,5,4,-1,45,27.62,24,3,74,23,101.31,100.16,100.19,99.08,99.56,98.44,98.48,97.4,24100,16641.7,12650,1200,2.4,2.1,2.1,1.9,14,0,0,0,0,51,48.2,4.6,1,07:22:00,1644058320,7.37,17:07:00,1644093420,17.12,9.75,,,9,10,-8,1,,,,,,8,7.8,5.5,3,,,,
2022-02-04,4,0.97,1.25,-1.5,,-7,99,97.1,94,89,3.2,0.6,0.8,-1.5,42,23.62,26,10,55,24,102.55,102.15,102,101.45,100.79,100.39,100.24,99.7,24100,8470.8,12350,600,2.2,2,2,1.8,16.8,0,0,0,0,33.6,32.6,1,1,07:24:00,1643972040,7.4,17:06:00,1644006960,17.1,9.7,1,1,0,0,-1,-1,,,,,,8,7.1,5.5,3,,,,
2022-02-03,3.6,-0.68,-0.65,-4.9,,-14,91,79.8,79.5,68,0.7,-3.8,-3.2,-7,48,31.96,34.5,21,64,24,103.6,103.2,103.1,102.6,101.8,101.41,101.32,100.84,24100,24100,24100,24100,2.3,2.1,2,1.8,18.6,0,0,0,0,0.4,0.4,0,1,07:25:00,1643885700,7.42,17:04:00,1643920440,17.07,9.65,1,1,2,2,1,1,,,,,,8,7,5.5,3,,,,
2022-02-02,-1.7,-5.85,-5.3,-8.9,,-17,92,81.2,81,70,-6.5,-8.6,-10.3,-14.2,26,16.29,16.5,7,58,8,103.76,103.62,103.53,103.29,101.95,101.81,101.72,101.49,24100,24100,24100,24100,2.2,2.1,2,1.9,23.3,0,0,0,0,0,0,0,0,07:26:00,1643799360,7.43,17:03:00,1643833980,17.05,9.62,1,2,-2,-2,-7,-7,,,,,,8,4.5,4,0,,,,
2022-02-01,-1.9,-4.5,-5.95,-10,,-17,74,59.2,60.5,47,-6.5,-11.4,-10.8,-15.2,39,27.96,30.5,22,51,29,103.27,102.89,102.94,102.61,101.47,101.1,101.15,100.84,24100,23900,21700,19300,2.4,2.2,2.2,2.1,23.9,0,0,0,0,0,0,0,0,07:28:00,1643713080,7.47,17:01:00,1643747460,17.02,9.55,1,1,-2,-2,-10,-10,,,,,,8,4.8,4,0,,,,
2022-01-31,2.9,0.51,0.54,-1.8,,-8,82,73.6,71.5,61,-1.3,-3.7,-3.8,-6.3,40,27.58,29,18,61,24,102.63,102,101.88,101.12,100.86,100.25,100.12,99.39,24100,23500,16900,9700,2.5,2.4,2.4,2.3,17.5,0,0,0,0,0,0,0,0,07:29:00,1643626740,7.48,17:00:00,1643661000,17,9.52,1,1,0,1,-6,-4,,,,,,8,6.2,4.5,1,,,,
2022-01-30,11,6.21,5.6,0.2,,,99,89,87.5,76,10.5,4.5,3.8,-2.9,58,44.54,44.5,31,81,24,101.07,100.2,100.42,99.77,99.34,98.49,98.7,98.07,24100,19116.7,13250,2400,2.6,2.1,2,1.5,12.4,0,0.6,0,0,35.4,35.4,0,8,07:30:00,1643540400,7.5,16:58:00,1643574480,16.97,9.47,1,1,8,11,-1,-1,,,,,,8,7.8,6.5,5,,,,
2022-01-29,6.1,-0.5,1.6,-2.9,,-10,99,88.8,84.5,70,4,-2.2,-0.4,-4.8,52,32.42,33,14,93,16,102.92,102.41,101.79,100.67,101.14,100.64,100.04,98.94,24100,20200,12650,1200,2.5,2.3,2.3,2.1,16.4,0,0,0,0,41.6,41.6,0,21,07:32:00,1643454120,7.53,16:57:00,1643488020,16.95,9.42,1,1,0,1,1,1,,,,,,8,7.5,6,4,,,,
2022-01-28,-2.4,-8.19,-9.19,-16,,-20,87,81.1,80.5,74,-5.4,-10.9,-11.3,-17.2,25,15.46,15,5,35,20,102.99,102.83,102.81,102.62,101.18,101.02,101,100.82,24100,24100,24100,24100,2.4,2.2,2.2,2,27.2,0,0,0,0,0,0,0,23,07:33:00,1643367780,7.55,16:55:00,1643401500,16.92,9.37,2,2,-4,-4,-4,-4,,,,,,8,4.9,4,0,,,,
2022-01-27,-3.5,-5.9,-8.44,-13.4,,-17,95,83.7,84,73,-3.9,-8.2,-8.3,-12.7,28,21.67,19,10,43,1,102.57,101.84,101.92,101.26,100.77,100.07,100.14,99.51,24100,18808.3,12250,400,2.3,2,2,1.8,26.4,0,0,0,0,2.6,0,3.2,21,07:34:00,1643281440,7.57,16:54:00,1643315040,16.9,9.33,1,1,-5,-5,-13,-13,,,,,,8,6.7,5.5,3,,,,
2022-01-26,3.1,0.21,-0.3,-3.7,,-9,99,96.3,93.5,88,2.5,-0.3,-1.6,-5.7,52,27.71,31,10,73,18,102.35,101.64,101.83,101.3,100.58,99.89,100.07,99.56,24100,15641.7,12850,1600,2.2,2,2,1.8,18.3,0,0,0,0,14,7.4,7.4,16,07:35:00,1643195100,7.58,16:52:00,1643228520,16.87,9.28,,,4,4,-5,-5,,,,,,8,7.6,6,4,,,,
2022-01-25,1.2,-1.31,-1.9,-5,,-9,99,90.9,90,81,1,-2.6,-2.7,-6.4,36,18.5,20.5,5,47,31,102.54,101.6,101.39,100.23,100.76,99.85,99.63,98.5,24100,17854.2,12250,400,2.1,1.7,1.8,1.4,19.9,0,0,0,0,0,0,0,19,07:36:00,1643108760,7.6,16:51:00,1643142060,16.85,9.25,1,1,-1,-1,-6,-6,,,,,,8,7,5.5,3,,,,
2022-01-24,1.1,-1.69,-1.49,-4.1,,-10,99,88.5,88,77,-0.2,-3.4,-4.2,-8.3,52,27.67,30.5,9,81,15,101.73,101.34,101.06,100.38,99.97,99.59,99.31,98.65,24100,15575,12450,800,2.3,2,2,1.7,19.5,0,0,0,0,9.6,6,6.4,14,07:37:00,1643022420,7.62,16:49:00,1643055540,16.82,9.2,1,1,1,1,-1,-1,,,,,,8,7.1,5.5,3,,,,
2022-01-23,-2.4,-3.69,-4.25,-6.1,,-13,96,88,88,80,-3.4,-5.4,-5.8,-8.1,40,29.58,28,16,58,6,102.1,100.85,101.06,100.01,100.31,99.09,99.29,98.27,24100,16250,12250,400,2.1,2,2,1.8,22.2,0,0,0,0,4.4,0,14.4,11,07:38:00,1642936080,7.63,16:48:00,1642969080,16.8,9.17,1,1,-1,-1,-5,-5,,,,,,8,7.7,7.5,7,,,,
2022-01-22,-4.8,-9.06,-8.5,-12.2,,-19,88,80.2,79,70,-8.5,-11.9,-11.2,-13.8,25,13.46,14,3,44,10,103.03,102.73,102.65,102.28,101.22,100.92,100.86,100.49,24100,23229.2,13650,3200,3.2,2,2.4,1.6,26.5,0,0,0,0,0,0,0,5,07:39:00,1642849740,7.65,16:46:00,1642882560,16.77,9.12,1,1,-8,-7,-8,-7,,,,,,8,5.3,5,2,,,,
2022-01-21,4.3,-1.67,-1.85,-8,,-14,99,91.8,89,79,3.9,-2.8,-3.3,-10.5,26,17.62,18.5,11,35,28,102.36,101.93,101.94,101.53,100.58,100.18,100.19,99.8,24100,17591.7,12650,1200,1.8,1.7,1.6,1.5,19.9,0,0,0,0,4,1.4,5,1,07:40:00,1642763400,7.67,16:45:00,1642796100,16.75,9.08,,,-2,0,-10,-10,,,,,,8,8,7.5,7,,,,
2022-01-20,7.3,1.88,1.95,-3.4,,-13,95,86.1,82,69,6.2,-0.2,-0.9,-8.1,51,34.08,31,11,65,28,102.12,101.75,101.82,101.51,100.35,100,100.06,99.77,24100,21166.7,16900,9700,2,1.9,1.8,1.7,16.1,0,0,0,0,7,7,0,0,07:41:00,1642677060,7.68,16:43:00,1642709580,16.72,9.03,,,6,6,1,1,,,,,,8,7.6,6.5,5,,,,
2022-01-19,3.6,-0.86,-0.84,-5.3,,-15,95,77.9,78,61,3.4,-4.3,-3.6,-10.7,59,38.67,40,21,79,28,101.57,100.29,100.55,99.53,99.81,98.56,98.81,97.82,24100,23433.3,16100,8100,1.8,1.7,1.7,1.6,18.8,0,0,0,0,0.4,0.4,0,0,07:42:00,1642590720,7.7,16:42:00,1642623120,16.7,9,,,0,1,-8,-8,,,,,,8,5.2,4,0,,,,
2022-01-18,5.5,1.26,1.95,-1.6,,-10,98,89.5,88,78,5.1,-0.3,0.2,-4.8,63,48.42,43.5,24,97,18,102.16,100.67,100.78,99.4,100.39,98.93,99.04,97.69,24100,14895.8,12850,1600,2.5,2.1,2,1.6,16.1,0,0,0,0,33.2,33.2,0,6,07:42:00,1642504320,7.7,16:40:00,1642536600,16.67,8.97,1,1,4,4,1,1,,,,,,8,6.8,5,2,,,,
2022-01-17,-0.7,-5.67,-4.75,-8.8,,-17,88,74.4,72,56,-4.4,-9.6,-8.8,-13.1,32,18.21,19.5,7,61,18,102.62,102.37,102.17,101.71,100.83,100.58,100.38,99.93,24100,24100,24100,24100,2,1.6,1.7,1.4,22.8,0,0,0,0,0,0,0,6,07:43:00,1642417980,7.72,16:39:00,1642450140,16.65,8.93,1,1,-2,-2,-6,-6,,,,,,6,2.1,3,0,,,,
2022-01-16,-4.2,-5.7,-6.44,-8.7,,-17,89,73,75,61,-6.5,-9.9,-9.6,-12.6,62,42.38,43,24,93,24,101.57,100.03,100.08,98.59,99.8,98.29,98.35,96.89,24100,19183.3,12350,600,1.5,1.4,1.4,1.3,24.4,0,0,0,0,4,0,6.6,4,07:44:00,1642331640,7.73,16:38:00,1642363680,16.63,8.9,,,-6,-5,-9,-8,,,,,,8,5.2,4.5,1,,,,
2022-01-15,7.3,4.68,1.5,-4.3,,-14,99,93.8,88.5,78,6.8,3.8,0.2,-6.5,69,57.62,57,45,112,17,101.44,99.24,99.54,97.64,99.71,97.55,97.84,95.97,24100,12316.7,12250,400,2.3,1.9,1.8,1.3,16.5,0,0,0,0,47.6,47.6,0,0,07:45:00,1642245300,7.75,16:36:00,1642277160,16.6,8.85,,,7,7,-5,-5,,,,,,8,7.7,5.5,3,,,,
2022-01-14,6.8,4.45,4.7,2.6,,,99,94,92,85,5.4,3.6,4,2.6,42,23.5,24.5,7,80,17,102.59,102.25,102.16,101.73,100.83,100.5,100.41,99.99,24100,18783.3,12650,1200,2.4,1.9,2,1.5,13.3,0,0,0,0,3.6,3.6,0,0,07:45:00,1642158900,7.75,16:35:00,1642190700,16.58,8.83,,,6,6,4,4,,,,,,8,7.6,5.5,3,,,,
2022-01-13,4,-1.47,-1.35,-6.7,,-13,97,86.6,86.5,76,2.9,-3.5,-3.4,-9.7,42,24.83,28.5,15,63,20,102.75,102.48,102.47,102.18,100.95,100.7,100.68,100.42,24100,22966.7,18500,12900,1.9,1.7,1.7,1.5,19.4,0,0,0,0,5,4,1,0,07:46:00,1642072560,7.77,16:34:00,1642104240,16.57,8.8,,,1,1,2,2,,,,,,8,7.6,7,6,,,,
2022-01-12,-5.2,-9.55,-9,-12.8,,-20,75,64.3,65,55,-10.7,-15.1,-14.2,-17.7,28,18.33,18,8,45,30,102.85,102.49,102.32,101.79,101.04,100.69,100.52,100,24100,24100,24100,24100,2.3,1.8,2,1.6,27,0,0,0,0,0,0,0,0,07:46:00,1641986160,7.77,16:32:00,1642017720,16.53,8.77,1,1,-8,-8,-10,-10,,,,,,8,3.2,4.5,1,,,,
2022-01-11,-4.7,-6.7,-8.6,-12.5,,-17,87,69.7,72,57,-6.6,-11.4,-10.2,-13.8,32,20.29,18.5,5,46,30,101.71,100.93,100.95,100.19,99.93,99.17,99.2,98.47,24100,21658.3,12850,1600,2.2,2,2,1.7,26.6,0,0,0,0,0.6,0,0.6,0,07:47:00,1641899820,7.78,16:31:00,1641931260,16.52,8.73,1,1,-7,-4,-11,-11,,,,,,8,6.6,5.5,3,,,,
2022-01-10,6.2,2.35,0.75,-4.7,,-9,96,90.7,85,74,5,1,-0.6,-6.3,53,36.5,36.5,20,79,23,101.25,100.04,100.42,99.58,99.49,98.32,98.68,97.87,24100,22058.3,13250,2400,2.2,2,2,1.9,17.2,0,0,0,0,7,6.4,0,0,07:47:00,1641813420,7.78,16:30:00,1641844800,16.5,8.72,,,4,7,-7,-7,,,,,,8,8,8,8,,,,
2022-01-09,0.1,-6.31,-4.95,-10,,-20,80,71.8,70.5,61,-5.4,-10.6,-9.6,-13.7,45,27.79,28,11,58,20,102.47,102.06,101.92,101.37,100.68,100.28,100.14,99.61,24100,23900,21700,19300,2.6,2.3,2.4,2.2,22.9,0,0,0,0,0.2,0,0.2,0,07:48:00,1641727080,7.8,16:29:00,1641758340,16.48,8.68,1,1,-4,-2,-2,-2,,,,,,8,4.9,5,2,,,,
2022-01-08,4.2,-0.3,-2.55,-9.3,,-16,99,87,87.5,76,3.5,-2.3,-3,-9.4,67,47.71,46,25,100,32,101.25,98.98,99.38,97.52,99.49,97.27,97.66,95.84,24100,17362.5,12250,400,2.7,2.3,2.4,2,20.6,0,0,0,0,2.6,1.6,1.4,0,07:48:00,1641640680,7.8,16:27:00,1641671820,16.45,8.65,,,1,2,-10,-10,,,,,,8,7.7,7,6,,,,
2022-01-07,0.2,-2.09,-2.1,-4.4,,-12,98,81.5,85,72,-0.8,-4.9,-3.9,-7,49,23.96,26,3,74,13,101.99,101.27,101.07,100.15,100.23,99.53,99.33,98.42,24100,22612.5,12650,1200,2.2,2.1,2,1.9,20.1,0,0,0,0,4.2,2,2.2,0,07:48:00,1641554280,7.8,16:26:00,1641585360,16.43,8.63,1,1,-2,-2,-1,-1,,,,,,8,6,4,0,,,,
2022-01-06,9.2,5.06,3.34,-2.5,,,97,87.3,87.5,78,7.5,3.1,2.8,-1.9,59,44.67,42.5,26,89,22,102.25,100.77,100.78,99.31,100.48,99.04,99.05,97.62,24100,23633.3,18500,12900,2.4,2.3,2.2,2,14.7,0,0,0,0,7.2,7.2,0,10,07:49:00,1641467940,7.82,16:25:00,1641498900,16.42,8.6,1,1,8,8,-5,-5,,,,,,8,6.3,4,0,,,,
2022-01-05,2.2,-5.1,-4.55,-11.3,,-26,82,75.1,73.5,65,-1.6,-8.9,-9,-16.4,57,34.08,37,17,67,29,102.65,102.28,101.96,101.27,100.86,100.49,100.17,99.49,24100,21020.8,13650,3200,2.3,2,2,1.8,22.6,0,0,0,0,0.2,0,0.4,13,07:49:00,1641381540,7.82,16:24:00,1641412440,16.4,8.58,,,-1,-1,0,0,,,,,,8,4.6,4.5,1,,,,
2022-01-04,-6,-7.33,-9.6,-13.2,,-22,92,83.3,83.5,75,-7.4,-9.7,-10.9,-14.5,43,22.96,23.5,4,85,30,101.45,100.81,100.72,99.98,99.69,99.05,98.96,98.23,24100,11391.7,12250,400,1.9,1.8,1.8,1.7,27.6,0,0,0,0,12.8,0,12.8,0,07:49:00,1641295140,7.82,16:23:00,1641325980,16.38,8.57,,,-4,-4,-11,-11,,,,,,8,6.7,5,2,,,,
2022-01-03,6.3,-0.19,-0.35,-7,,-14,98,83.6,82,66,5.7,-2.7,-2.5,-10.8,48,34.79,32.5,17,68,32,101.53,100.01,100.08,98.62,99.77,98.29,98.35,96.93,24100,20895.8,14450,4800,2.1,1.6,1.7,1.3,18.4,0,0,0,0,0.6,0.6,0,0,07:49:00,1641208740,7.82,16:22:00,1641239520,16.37,8.55,1,1,-1,0,-7,-7,,,,,,8,6.6,5,2,,,,
2022-01-02,6.2,1.21,2.2,-1.8,,-8,98,95.8,92.5,87,4.2,0.6,0.4,-3.3,67,39.42,42,17,93,19,102.12,101.07,100.57,99.02,100.35,99.32,98.83,97.32,24100,15062.5,13650,3200,2.2,1.8,1.8,1.5,15.8,0,0,0,0,12.6,12.6,0,6,07:49:00,1641122340,7.82,16:21:00,1641153060,16.35,8.53,,,4,4,1,4,,,,,,8,7.2,5.5,3,,,,
2022-01-01,-1.5,-3.33,-3.3,-5.1,,-11,97,91.4,87,77,-2.9,-4.6,-4.5,-6.1,21,12.92,12.5,4,38,22,102.28,102.05,101.99,101.7,100.51,100.28,100.23,99.94,24100,24100,24100,24100,2,1.8,1.8,1.6,21.3,0,0,0,0,0,0,0,6,07:49:00,1641035940,7.82,16:20:00,1641066600,16.33,8.52,1,1,-1,-1,-4,-4,,,,,,8,6.8,5,2,,,,
2021-12-31,-2.2,-2.99,-3.35,-4.5,,-11,92,84.4,85,78,-4.6,-5.3,-5.3,-6,22,16,16,10,35,35,101.68,101.45,101.51,101.34,99.92,99.69,99.75,99.59,24100,24100,24100,24100,2,1.9,1.9,1.8,21.4,0,0,0,0,0,0,0,6,07:49:00,1640949540,7.82,16:19:00,1640980140,16.32,8.5,,,-1,-1,-5,-5,,,,,,8,8,7.5,7,,,,
2021-12-30,0.9,-0.47,-1,-2.9,,-8,98,92.3,92,86,0.2,-1.6,-1.9,-4.1,31,22.79,20,9,46,1,101.43,101.23,101.11,100.79,99.68,99.48,99.37,99.05,24100,17987.5,14050,4000,2.2,2.1,2,1.9,19,0,0,0,0,1.2,0.4,0.8,7,07:49:00,1640863140,7.82,16:18:00,1640893680,16.3,8.48,,,1,1,-3,-3,,,,,,8,7.5,6.5,5,,,,
2021-12-29,0.9,0.47,0.55,0.2,,,98,96.6,96,94,0.5,0,0,-0.4,34,28.67,27.5,21,50,36,100.75,100.31,100.36,99.97,99.01,98.58,98.63,98.25,24100,13587.5,13450,2800,2.1,2,1.9,1.7,17.4,0,0,0,0,0.8,0,1,8,07:49:00,1640776740,7.82,16:17:00,1640807220,16.28,8.47,,,1,1,0,0,,,,,,8,7.9,7,6,,,,
2021-12-28,0.9,0.23,0.15,-0.6,,-9,98,94.3,91.5,85,0.7,-0.6,-0.4,-1.6,49,39.38,39.5,30,73,35,99.94,99.65,99.51,99.07,98.22,97.93,97.79,97.36,9700,4645.8,5250,800,2.3,2,2,1.7,17.9,0,0,0,0,7.4,0.4,5,4,07:49:00,1640690340,7.82,16:17:00,1640720820,16.28,8.47,,,0,0,1,1,,,,,,8,7.2,7,6,,,,
2021-12-27,1.5,0.49,0.3,-0.9,,-9,99,97.3,95.5,92,1.3,0.1,-1.4,-4,49,31.08,35.5,22,76,1,99.03,98.71,98.73,98.43,97.32,97,97.03,96.73,24100,4112.5,12450,800,2,1.7,1.8,1.5,17.7,0,0,0,0,10.6,6.4,3.2,3,07:49:00,1640603940,7.82,16:16:00,1640634360,16.27,8.45,,,1,1,1,1,,,,,,8,6.4,6,4,,,,
2021-12-26,-0.1,-2.15,-2.04,-4,,-11,98,87.9,86,74,-1.7,-4,-3.7,-5.7,33,17.21,18,3,46,34,99,98.84,98.74,98.47,97.28,97.13,97.02,96.76,24100,18754.2,13650,3200,2.1,1.6,1.8,1.5,20,0,0,0,0,0.8,0,1,7,07:48:00,1640517480,7.8,16:15:00,1640547900,16.25,8.45,1,1,0,0,-3,-3,,,,,,8,6.2,5,2,,,,
2021-12-25,-2,-4.03,-3.8,-5.6,,-13,90,82.1,82,74,-4.2,-6.6,-6,-7.8,39,31.25,26.5,14,58,35,98.46,98.04,98.04,97.62,96.75,96.33,96.33,95.92,24100,21362.5,14450,4800,1.7,1.6,1.6,1.5,21.8,0,0,0,0,3.2,0.4,4,9,07:48:00,1640431080,7.8,16:14:00,1640461440,16.23,8.43,,,-2,-2,-4,-3,,,,,,8,7,6.5,5,,,,
2021-12-24,-2.3,-3.98,-3.85,-5.4,,-15,89,77.6,78,67,-5.4,-7.4,-7.3,-9.2,63,47.25,46,29,89,26,98.95,98.65,98.59,98.23,97.24,96.94,96.88,96.52,24100,16645.8,12250,400,1.8,1.6,1.6,1.5,21.9,0,0,0,0,4,0,5,9,07:48:00,1640344680,7.8,16:14:00,1640375040,16.23,8.43,,,-4,-4,-4,-4,,,,,,8,6.3,6,4,,,,
2021-12-23,4.8,0.88,0.84,-3.1,,-10,99,90.4,87,75,4.2,-0.6,-0.1,-4.4,60,45.04,45.5,31,84,28,100.88,99.2,99.7,98.53,99.13,97.49,97.98,96.83,24100,17608.3,12250,400,2,1.7,1.7,1.4,17.2,0,0,0,0,25.4,24.4,1,7,07:47:00,1640258220,7.78,16:13:00,1640288580,16.22,8.43,1,1,5,5,-4,-4,,,,,,8,7,6,4,,,,
2021-12-22,-1.4,-3.6,-4.09,-6.8,,-12,87,78.7,77.5,68,-4.8,-6.8,-6.3,-7.8,57,23.12,30.5,4,58,15,101.91,101.54,101.31,100.7,100.14,99.78,99.54,98.95,24100,24100,24100,24100,3.2,1.9,2.4,1.5,22.1,0,0,0,0,0,0,0,8,07:47:00,1640171820,7.78,16:13:00,1640202180,16.22,8.43,1,1,-2,-2,-7,-7,,,,,,8,4.2,5,2,,,,
2021-12-21,0.6,-4.38,-4,-8.6,,-16,96,79.6,80,64,0,-7.5,-6.2,-12.3,42,23.21,26.5,11,75,30,101.62,101.15,100.96,100.3,99.84,99.38,99.2,98.56,24100,20683.3,14050,4000,1.9,1.8,1.8,1.6,22,0,0,0,0,0.6,0,1.4,7,07:46:00,1640085360,7.77,16:12:00,1640115720,16.2,8.43,,,1,1,-4,-4,,,,,,8,6.9,5,2,,,,
2021-12-20,-4.7,-5.66,-6.69,-8.7,,-16,89,79.2,79,69,-6.6,-8.7,-9.2,-11.8,25,17.92,16,7,36,32,101.35,101,101.06,100.78,99.58,99.24,99.3,99.02,24100,23300,21700,19300,1.9,1.7,1.8,1.6,24.7,0,0,0,0,0,0,0,8,07:46:00,1639998960,7.77,16:12:00,1640029320,16.2,8.43,,,-4,-4,-9,-8,,,,,,8,6.5,4.5,1,,,,
2021-12-19,-4.8,-5.87,-6.44,-8.1,,-17,79,72.3,73,67,-8.4,-10.1,-9.9,-11.4,57,28.42,32.5,8,73,31,100.96,100.71,100.51,100.07,99.2,98.95,98.77,98.34,24100,24100,24100,24100,2.1,1.8,1.8,1.6,24.4,0,0,0,0,0,0,0,8,07:45:00,1639912500,7.75,16:11:00,1639942860,16.18,8.43,1,1,-5,-5,-6,-6,,,,,,8,5.9,5,2,,,,
2021-12-18,1.4,0.15,-1.75,-4.9,,-13,98,88,85,72,2.8,-1.7,-2.5,-7.7,64,48.21,50,36,84,31,100.01,98.99,99.14,98.28,98.28,97.28,97.43,96.59,24100,19620.8,13250,2400,1.9,1.3,1.4,1,19.8,0,0,0,0,3.7,3.7,0.2,7,07:44:00,1639826040,7.73,16:11:00,1639856460,16.18,8.45,,,0,1,-6,-6,,,,,,8,8,7.5,7,,,,
2021-12-17,3.3,-3.68,-3.9,-11.1,,-16,99,88.2,88,77,2.3,-5.4,-5.7,-13.7,71,35.17,38,5,92,17,102.36,100.89,100.39,98.42,100.56,99.13,98.64,96.72,24100,14183.3,12250,400,2.4,1.9,2,1.6,21.9,0,0,0,0,17.6,7.2,6.6,3,07:44:00,1639739640,7.73,16:11:00,1639770060,16.18,8.45,,,0,0,1,1,,,,,,8,6.4,5.5,3,,,,
2021-12-16,-6.5,-8.17,-9.44,-12.4,,-18,84,72.2,74.5,65,-10.3,-12.4,-11.9,-13.6,39,20.67,21,3,47,32,102.53,102.31,102.23,101.93,100.73,100.52,100.44,100.15,24100,24100,24100,24100,2.8,2,2.2,1.7,27.4,0,0,0,0,0,0,0,3,07:43:00,1639653180,7.72,16:10:00,1639683600,16.17,8.45,,,-7,-7,-11,-10,,,,,,8,5,4,0,,,,
2021-12-15,-3.7,-5.42,-5.35,-7,,-16,84,73.4,74.5,65,-6.5,-9.5,-9.3,-12.2,49,38.67,37.5,26,79,32,101.9,101.03,101.1,100.29,100.12,99.27,99.34,98.55,24100,22158.3,13250,2400,1.9,1.5,1.6,1.2,23.4,0,0,0,0,0.4,0,0.8,3,07:42:00,1639566720,7.7,16:10:00,1639597200,16.17,8.47,,,-3,-3,-9,-9,,,,,,8,7.6,6.5,5,,,,
2021-12-14,1.4,-0.74,-1.7,-4.8,,-13,96,86.7,85,74,0.3,-2.7,-3.6,-7.5,39,20.54,23,7,63,32,100.78,100.31,100.31,99.83,99.05,98.58,98.58,98.11,24100,15354.2,12550,1000,1.3,1.2,1.2,1.1,19.7,0,0,0,0,3.2,0,3.2,1,07:42:00,1639480320,7.7,16:10:00,1639510800,16.17,8.47,,,1,2,-6,-6,,,,,,8,6.4,5,2,,,,
